Fecha,Sistema operativo,Número de vistas de página
10 sept 2019,Android,374
10 sept 2019,iOS,21
10 sept 2019,Macintosh,7
10 sept 2019,Linux,65
11 sept 2019,(not set),1
11 sept 2019,Macintosh,11
11 sept 2019,Android,398
11 sept 2019,Windows,627
11 sept 2019,iOS,41
11 sept 2019,Linux,90
12 sept 2019,Android,552
12 sept 2019,Windows,571
12 sept 2019,Macintosh,2
12 sept 2019,Windows Phone,2
12 sept 2019,Linux,58
12 sept 2019,(not set),1
12 sept 2019,iOS,68
13 sept 2019,Windows,428
13 sept 2019,iOS,45
13 sept 2019,Linux,25
13 sept 2019,Macintosh,10
13 sept 2019,Android,342
14 sept 2019,Macintosh,3
14 sept 2019,iOS,12
14 sept 2019,Android,269
14 sept 2019,Linux,4
14 sept 2019,Windows,161
15 sept 2019,Linux,4
15 sept 2019,iOS,13
15 sept 2019,Chrome OS,1
15 sept 2019,Windows,223
15 sept 2019,Macintosh,9
15 sept 2019,Android,279
16 sept 2019,Macintosh,10
16 sept 2019,Linux,79
16 sept 2019,iOS,37
16 sept 2019,Android,454
16 sept 2019,Windows,554
17 sept 2019,Macintosh,8
17 sept 2019,Windows,489
17 sept 2019,Windows Phone,1
17 sept 2019,Linux,45
17 sept 2019,(not set),8
17 sept 2019,Android,482
17 sept 2019,Chrome OS,2
17 sept 2019,BlackBerry,1
17 sept 2019,iOS,32
18 sept 2019,Linux,62
18 sept 2019,Windows Phone,2
18 sept 2019,Windows,373
18 sept 2019,Android,386
18 sept 2019,Macintosh,6
18 sept 2019,iOS,21
18 sept 2019,(not set),1
19 sept 2019,Macintosh,12
19 sept 2019,Windows Phone,2
19 sept 2019,iOS,18
19 sept 2019,Windows,512
19 sept 2019,Linux,51
19 sept 2019,Android,373
20 sept 2019,Linux,24
20 sept 2019,Windows,442
20 sept 2019,Android,342
20 sept 2019,Chrome OS,1
20 sept 2019,Macintosh,15
20 sept 2019,iOS,31
21 sept 2019,iOS,24
21 sept 2019,Windows,161
21 sept 2019,Macintosh,1
21 sept 2019,Android,232
21 sept 2019,Linux,5
21 sept 2019,Windows Phone,1
22 sept 2019,Linux,1
22 sept 2019,Macintosh,1
22 sept 2019,Windows Phone,1
22 sept 2019,iOS,8
22 sept 2019,Android,245
22 sept 2019,(not set),1
22 sept 2019,Windows,145
22 sept 2019,Chrome OS,5
23 sept 2019,iOS,48
23 sept 2019,Linux,88
23 sept 2019,Windows,505
23 sept 2019,Windows Phone,2
23 sept 2019,Macintosh,10
23 sept 2019,Android,424
23 sept 2019,Chrome OS,1
24 sept 2019,Linux,775
24 sept 2019,Windows,512
24 sept 2019,Android,702
24 sept 2019,Macintosh,15
24 sept 2019,iOS,186
24 sept 2019,Chrome OS,2
25 sept 2019,iOS,127
25 sept 2019,Android,762
25 sept 2019,Linux,370
25 sept 2019,(not set),11
25 sept 2019,Macintosh,14
25 sept 2019,Windows,502
26 sept 2019,Xbox,1
26 sept 2019,Linux,70
26 sept 2019,Windows,487
26 sept 2019,iOS,143
26 sept 2019,Macintosh,6
26 sept 2019,Windows Phone,4
26 sept 2019,Android,598
27 sept 2019,Windows,411
27 sept 2019,Linux,30
27 sept 2019,Android,484
27 sept 2019,iOS,90
27 sept 2019,Macintosh,6
28 sept 2019,Macintosh,8
28 sept 2019,Linux,6
28 sept 2019,iOS,49
28 sept 2019,(not set),3
28 sept 2019,Android,401
28 sept 2019,Windows,148
28 sept 2019,Windows Phone,2
29 sept 2019,Windows Phone,10
29 sept 2019,iOS,69
29 sept 2019,Linux,3
29 sept 2019,Macintosh,7
29 sept 2019,Windows,221
29 sept 2019,Android,380
30 sept 2019,Windows Phone,5
30 sept 2019,Linux,101
30 sept 2019,iOS,52
30 sept 2019,Windows,552
30 sept 2019,Android,632
30 sept 2019,Macintosh,5
1 oct 2019,Macintosh,18
1 oct 2019,iOS,43
1 oct 2019,Linux,44
1 oct 2019,Android,484
1 oct 2019,Windows,647
2 oct 2019,Android,499
2 oct 2019,Macintosh,3
2 oct 2019,Windows,516
2 oct 2019,Windows Phone,4
2 oct 2019,Linux,34
2 oct 2019,iOS,36
2 oct 2019,BlackBerry,1
3 oct 2019,Windows,570
3 oct 2019,iOS,31
3 oct 2019,Android,566
3 oct 2019,Linux,68
3 oct 2019,Macintosh,6
3 oct 2019,Windows Phone,1
4 oct 2019,Windows Phone,2
4 oct 2019,Macintosh,10
4 oct 2019,Linux,74
4 oct 2019,Windows,384
4 oct 2019,iOS,41
4 oct 2019,Android,595
5 oct 2019,iOS,22
5 oct 2019,Linux,3
5 oct 2019,Windows,189
5 oct 2019,(not set),3
5 oct 2019,Windows Phone,2
5 oct 2019,Android,413
5 oct 2019,Macintosh,8
6 oct 2019,Windows,242
6 oct 2019,iOS,28
6 oct 2019,Windows Phone,1
6 oct 2019,Android,384
6 oct 2019,Linux,8
7 oct 2019,Windows Phone,1
7 oct 2019,iOS,36
7 oct 2019,Android,545
7 oct 2019,Macintosh,22
7 oct 2019,Linux,130
7 oct 2019,Windows,532
8 oct 2019,Linux,144
8 oct 2019,iOS,43
8 oct 2019,Android,733
8 oct 2019,Macintosh,10
8 oct 2019,Windows,502
9 oct 2019,Macintosh,9
9 oct 2019,Windows,585
9 oct 2019,Android,613
9 oct 2019,Chrome OS,3
9 oct 2019,iOS,44
9 oct 2019,Linux,81
10 oct 2019,(not set),2
10 oct 2019,Macintosh,1
10 oct 2019,Android,494
10 oct 2019,iOS,19
10 oct 2019,Windows Phone,6
10 oct 2019,Linux,39
10 oct 2019,Windows,448
11 oct 2019,Chrome OS,2
11 oct 2019,(not set),5
11 oct 2019,Android,422
11 oct 2019,Linux,16
11 oct 2019,Windows,415
11 oct 2019,Macintosh,8
11 oct 2019,Windows Phone,1
11 oct 2019,iOS,37
12 oct 2019,Linux,8
12 oct 2019,Macintosh,7
12 oct 2019,(not set),1
12 oct 2019,Windows,111
12 oct 2019,iOS,35
12 oct 2019,Android,265
13 oct 2019,Windows,198
13 oct 2019,Android,245
13 oct 2019,iOS,14
13 oct 2019,Macintosh,3
13 oct 2019,Linux,3
13 oct 2019,Chrome OS,1
14 oct 2019,Chrome OS,5
14 oct 2019,Windows,394
14 oct 2019,Macintosh,15
14 oct 2019,Linux,5
14 oct 2019,Android,490
14 oct 2019,iOS,30
15 oct 2019,Linux,64
15 oct 2019,iOS,47
15 oct 2019,Windows Phone,4
15 oct 2019,Windows,519
15 oct 2019,Tizen,3
15 oct 2019,(not set),20
15 oct 2019,Macintosh,10
15 oct 2019,Android,595
16 oct 2019,iOS,39
16 oct 2019,Windows,560
16 oct 2019,Windows Phone,1
16 oct 2019,Macintosh,13
16 oct 2019,Linux,92
16 oct 2019,Android,628
17 oct 2019,Linux,68
17 oct 2019,Android,849
17 oct 2019,Windows,609
17 oct 2019,Macintosh,3
17 oct 2019,iOS,60
18 oct 2019,iOS,74
18 oct 2019,Chrome OS,1
18 oct 2019,Android,492
18 oct 2019,Windows,404
18 oct 2019,Macintosh,5
18 oct 2019,Linux,28
19 oct 2019,Android,293
19 oct 2019,iOS,19
19 oct 2019,Linux,1
19 oct 2019,Macintosh,8
19 oct 2019,Windows,163
19 oct 2019,(not set),3
20 oct 2019,Windows Phone,1
20 oct 2019,Linux,3
20 oct 2019,Android,254
20 oct 2019,iOS,20
20 oct 2019,Windows,142
21 oct 2019,Windows,666
21 oct 2019,Macintosh,10
21 oct 2019,iOS,64
21 oct 2019,Android,715
21 oct 2019,Linux,73
21 oct 2019,Windows Phone,1
22 oct 2019,Linux,136
22 oct 2019,Windows Phone,4
22 oct 2019,Windows,497
22 oct 2019,iOS,33
22 oct 2019,Android,566
22 oct 2019,Chrome OS,2
22 oct 2019,Macintosh,9
23 oct 2019,Windows,477
23 oct 2019,iOS,50
23 oct 2019,Windows Phone,1
23 oct 2019,Linux,106
23 oct 2019,Macintosh,12
23 oct 2019,(not set),1
23 oct 2019,Android,539
24 oct 2019,Linux,20
24 oct 2019,Windows Phone,3
24 oct 2019,Macintosh,12
24 oct 2019,Android,569
24 oct 2019,Windows,405
24 oct 2019,iOS,19
24 oct 2019,Chrome OS,1
25 oct 2019,iOS,35
25 oct 2019,Linux,36
25 oct 2019,Chrome OS,6
25 oct 2019,Macintosh,7
25 oct 2019,Android,435
25 oct 2019,Windows,393
26 oct 2019,Windows Phone,12
26 oct 2019,Macintosh,4
26 oct 2019,Windows,163
26 oct 2019,Linux,3
26 oct 2019,Android,376
26 oct 2019,(not set),3
26 oct 2019,iOS,14
27 oct 2019,Macintosh,8
27 oct 2019,iOS,33
27 oct 2019,Windows,160
27 oct 2019,Android,274
27 oct 2019,Linux,8
28 oct 2019,Android,710
28 oct 2019,Linux,49
28 oct 2019,iOS,61
28 oct 2019,Windows Phone,1
28 oct 2019,Windows,558
28 oct 2019,Macintosh,5
29 oct 2019,Playstation 4,2
29 oct 2019,iOS,40
29 oct 2019,Macintosh,20
29 oct 2019,Windows,639
29 oct 2019,Windows Phone,33
29 oct 2019,Linux,33
29 oct 2019,Android,807
30 oct 2019,iOS,60
30 oct 2019,Android,877
30 oct 2019,Windows Phone,2
30 oct 2019,Macintosh,10
30 oct 2019,Windows,614
30 oct 2019,(not set),1
30 oct 2019,Linux,115
31 oct 2019,Windows Phone,3
31 oct 2019,Macintosh,8
31 oct 2019,(not set),2
31 oct 2019,iOS,62
31 oct 2019,Android,850
31 oct 2019,BlackBerry,1
31 oct 2019,Linux,59
31 oct 2019,Windows,568
1 nov 2019,Macintosh,16
1 nov 2019,Linux,41
1 nov 2019,Android,815
1 nov 2019,BlackBerry,3
1 nov 2019,Windows,528
1 nov 2019,iOS,32
1 nov 2019,(not set),1
1 nov 2019,Windows Phone,14
2 nov 2019,Macintosh,8
2 nov 2019,iOS,16
2 nov 2019,Windows,197
2 nov 2019,Chrome OS,1
2 nov 2019,Android,448
2 nov 2019,Linux,4
3 nov 2019,Macintosh,9
3 nov 2019,Linux,3
3 nov 2019,Windows Phone,2
3 nov 2019,Windows,355
3 nov 2019,iOS,31
3 nov 2019,Android,577
4 nov 2019,Linux,51
4 nov 2019,Windows,756
4 nov 2019,Windows Phone,1
4 nov 2019,iOS,52
4 nov 2019,Android,912
4 nov 2019,Macintosh,11
5 nov 2019,Linux,64
5 nov 2019,Android,796
5 nov 2019,(not set),2
5 nov 2019,iOS,51
5 nov 2019,Windows,608
5 nov 2019,Macintosh,17
6 nov 2019,Windows,522
6 nov 2019,Windows Phone,2
6 nov 2019,Macintosh,33
6 nov 2019,Android,1739
6 nov 2019,Linux,64
6 nov 2019,iOS,50
6 nov 2019,(not set),1
7 nov 2019,Windows,540
7 nov 2019,Android,1414
7 nov 2019,Linux,55
7 nov 2019,iOS,57
7 nov 2019,Macintosh,8
7 nov 2019,Windows Phone,1
8 nov 2019,Android,1031
8 nov 2019,Macintosh,10
8 nov 2019,Windows,500
8 nov 2019,iOS,55
8 nov 2019,Windows Phone,2
8 nov 2019,Linux,84
9 nov 2019,Linux,2
9 nov 2019,iOS,35
9 nov 2019,Windows Phone,3
9 nov 2019,Android,588
9 nov 2019,Windows,173
9 nov 2019,Macintosh,10
9 nov 2019,(not set),3
9 nov 2019,Chrome OS,1
10 nov 2019,Linux,2
10 nov 2019,Macintosh,7
10 nov 2019,iOS,25
10 nov 2019,Windows,212
10 nov 2019,Android,599
11 nov 2019,Windows,936
11 nov 2019,Tizen,2
11 nov 2019,iOS,170
11 nov 2019,Android,4245
11 nov 2019,Macintosh,7
11 nov 2019,Windows Phone,3
11 nov 2019,Linux,113
12 nov 2019,iOS,81
12 nov 2019,Android,1630
12 nov 2019,Windows Phone,13
12 nov 2019,Windows,700
12 nov 2019,Linux,72
12 nov 2019,Macintosh,7
13 nov 2019,(not set),1
13 nov 2019,Android,1133
13 nov 2019,Windows Phone,1
13 nov 2019,Linux,52
13 nov 2019,iOS,70
13 nov 2019,Windows,540
13 nov 2019,Macintosh,10
14 nov 2019,Windows,458
14 nov 2019,Linux,39
14 nov 2019,Android,924
14 nov 2019,iOS,56
14 nov 2019,Macintosh,4
14 nov 2019,Windows Phone,2
15 nov 2019,Macintosh,12
15 nov 2019,Android,770
15 nov 2019,Windows Phone,1
15 nov 2019,iOS,52
15 nov 2019,Windows,539
15 nov 2019,Linux,91
16 nov 2019,iOS,25
16 nov 2019,Macintosh,2
16 nov 2019,Linux,6
16 nov 2019,Android,375
16 nov 2019,(not set),12
16 nov 2019,Windows,188
17 nov 2019,Android,464
17 nov 2019,Windows,166
17 nov 2019,Windows Phone,7
17 nov 2019,Linux,2
17 nov 2019,Macintosh,16
17 nov 2019,iOS,25
18 nov 2019,Windows,356
18 nov 2019,Windows Phone,1
18 nov 2019,iOS,47
18 nov 2019,Macintosh,10
18 nov 2019,Linux,14
18 nov 2019,Android,684
19 nov 2019,iOS,70
19 nov 2019,Linux,74
19 nov 2019,Windows Phone,1
19 nov 2019,Windows,895
19 nov 2019,Android,1288
19 nov 2019,Macintosh,13
19 nov 2019,(not set),8
20 nov 2019,Macintosh,17
20 nov 2019,Linux,185
20 nov 2019,Android,1260
20 nov 2019,iOS,58
20 nov 2019,Windows Phone,6
20 nov 2019,Windows,713
21 nov 2019,Android,1395
21 nov 2019,iOS,81
21 nov 2019,Macintosh,29
21 nov 2019,(not set),2
21 nov 2019,Windows,653
21 nov 2019,Linux,75
21 nov 2019,Windows Phone,2
22 nov 2019,Windows,536
22 nov 2019,Macintosh,21
22 nov 2019,iOS,60
22 nov 2019,(not set),1
22 nov 2019,Linux,83
22 nov 2019,Android,772
23 nov 2019,Macintosh,4
23 nov 2019,Linux,3
23 nov 2019,Windows Phone,2
23 nov 2019,iOS,42
23 nov 2019,Android,503
23 nov 2019,(not set),2
23 nov 2019,Windows,265
24 nov 2019,Windows,251
24 nov 2019,iOS,34
24 nov 2019,Android,620
24 nov 2019,Linux,9
24 nov 2019,(not set),2
24 nov 2019,Chrome OS,15
24 nov 2019,Macintosh,3
25 nov 2019,iOS,48
25 nov 2019,Linux,38
25 nov 2019,Android,921
25 nov 2019,Windows,737
25 nov 2019,Macintosh,9
25 nov 2019,Windows Phone,2
26 nov 2019,iOS,60
26 nov 2019,BlackBerry,1
26 nov 2019,Android,809
26 nov 2019,Linux,8
26 nov 2019,Windows,532
26 nov 2019,Macintosh,4
27 nov 2019,Android,912
27 nov 2019,Windows,780
27 nov 2019,iOS,38
27 nov 2019,Linux,32
27 nov 2019,Macintosh,12
28 nov 2019,Windows Phone,2
28 nov 2019,Linux,55
28 nov 2019,iOS,53
28 nov 2019,Windows,540
28 nov 2019,Macintosh,9
28 nov 2019,Android,736
29 nov 2019,Windows Phone,7
29 nov 2019,Macintosh,17
29 nov 2019,(not set),2
29 nov 2019,iOS,31
29 nov 2019,Windows,482
29 nov 2019,Linux,63
29 nov 2019,Android,510
29 nov 2019,BlackBerry,1
30 nov 2019,Linux,2
30 nov 2019,Windows Phone,5
30 nov 2019,Android,467
30 nov 2019,Macintosh,7
30 nov 2019,iOS,33
30 nov 2019,Windows,209
30 nov 2019,Chrome OS,5
1 dic 2019,Android,515
1 dic 2019,(not set),17
1 dic 2019,Windows,188
1 dic 2019,Linux,7
1 dic 2019,Macintosh,9
1 dic 2019,iOS,27
2 dic 2019,Windows,712
2 dic 2019,Android,1143
2 dic 2019,Linux,116
2 dic 2019,iOS,78
2 dic 2019,Macintosh,15
2 dic 2019,Chrome OS,4
2 dic 2019,Windows Phone,7
3 dic 2019,Macintosh,2
3 dic 2019,Windows,632
3 dic 2019,iOS,72
3 dic 2019,Linux,122
3 dic 2019,(not set),1
3 dic 2019,Android,863
4 dic 2019,Chrome OS,2
4 dic 2019,Linux,58
4 dic 2019,Android,827
4 dic 2019,Macintosh,13
4 dic 2019,Windows Phone,5
4 dic 2019,iOS,37
4 dic 2019,Windows,636
5 dic 2019,Android,668
5 dic 2019,Linux,18
5 dic 2019,Windows Phone,1
5 dic 2019,iOS,32
5 dic 2019,Windows,480
5 dic 2019,Macintosh,17
6 dic 2019,Windows Phone,12
6 dic 2019,Windows,379
6 dic 2019,Linux,84
6 dic 2019,Macintosh,6
6 dic 2019,iOS,57
6 dic 2019,Android,796
7 dic 2019,Macintosh,37
7 dic 2019,Linux,1
7 dic 2019,Windows Phone,1
7 dic 2019,iOS,43
7 dic 2019,(not set),1
7 dic 2019,Android,408
7 dic 2019,Windows,201
8 dic 2019,iOS,22
8 dic 2019,(not set),2
8 dic 2019,Macintosh,6
8 dic 2019,Linux,3
8 dic 2019,Android,450
8 dic 2019,Windows,213
9 dic 2019,Linux,98
9 dic 2019,Macintosh,24
9 dic 2019,(not set),1
9 dic 2019,iOS,69
9 dic 2019,Android,975
9 dic 2019,Windows,645
10 dic 2019,Android,1443
10 dic 2019,Macintosh,22
10 dic 2019,iOS,70
10 dic 2019,Windows,554
10 dic 2019,Windows Phone,2
10 dic 2019,Linux,51
11 dic 2019,Linux,41
11 dic 2019,Windows Phone,2
11 dic 2019,Android,1029
11 dic 2019,Windows,518
11 dic 2019,Macintosh,14
11 dic 2019,(not set),1
11 dic 2019,iOS,66
12 dic 2019,iOS,91
12 dic 2019,Android,1097
12 dic 2019,Macintosh,1
12 dic 2019,Linux,54
12 dic 2019,Windows Phone,4
12 dic 2019,Windows,588
13 dic 2019,Windows,480
13 dic 2019,Windows Phone,1
13 dic 2019,Macintosh,1
13 dic 2019,iOS,67
13 dic 2019,Android,733
13 dic 2019,Linux,153
14 dic 2019,Windows,158
14 dic 2019,Macintosh,8
14 dic 2019,iOS,43
14 dic 2019,Linux,8
14 dic 2019,Windows Phone,6
14 dic 2019,Android,418
14 dic 2019,(not set),5
15 dic 2019,Macintosh,31
15 dic 2019,Linux,12
15 dic 2019,Android,439
15 dic 2019,iOS,43
15 dic 2019,Windows,162
16 dic 2019,Macintosh,16
16 dic 2019,Windows,767
16 dic 2019,iOS,30
16 dic 2019,Windows Phone,3
16 dic 2019,Linux,140
16 dic 2019,Android,964
17 dic 2019,iOS,53
17 dic 2019,Android,882
17 dic 2019,Windows Phone,1
17 dic 2019,Linux,78
17 dic 2019,Windows,579
17 dic 2019,Macintosh,10
18 dic 2019,Macintosh,10
18 dic 2019,Android,861
18 dic 2019,Linux,58
18 dic 2019,Windows Phone,1
18 dic 2019,Windows,446
18 dic 2019,iOS,51
19 dic 2019,(not set),8
19 dic 2019,iOS,59
19 dic 2019,Macintosh,18
19 dic 2019,Android,862
19 dic 2019,Linux,118
19 dic 2019,Windows,486
20 dic 2019,Macintosh,8
20 dic 2019,Linux,116
20 dic 2019,(not set),1
20 dic 2019,Windows,405
20 dic 2019,Android,2496
20 dic 2019,iOS,169
21 dic 2019,Macintosh,3
21 dic 2019,Windows,189
21 dic 2019,Linux,7
21 dic 2019,Android,944
21 dic 2019,iOS,35
21 dic 2019,(not set),5
22 dic 2019,Android,503
22 dic 2019,Linux,8
22 dic 2019,Windows,103
22 dic 2019,iOS,19
23 dic 2019,Windows Phone,1
23 dic 2019,iOS,25
23 dic 2019,Windows,200
23 dic 2019,Macintosh,10
23 dic 2019,Linux,18
23 dic 2019,Android,390
24 dic 2019,Macintosh,1
24 dic 2019,Windows,61
24 dic 2019,iOS,5
24 dic 2019,Android,205
24 dic 2019,Linux,7
25 dic 2019,Macintosh,11
25 dic 2019,Windows,59
25 dic 2019,Linux,10
25 dic 2019,iOS,12
25 dic 2019,Android,201
26 dic 2019,Linux,7
26 dic 2019,(not set),1
26 dic 2019,Windows,306
26 dic 2019,Macintosh,3
26 dic 2019,Android,393
26 dic 2019,iOS,21
26 dic 2019,Windows Phone,2
27 dic 2019,Windows Phone,4
27 dic 2019,Linux,8
27 dic 2019,Chrome OS,1
27 dic 2019,iOS,24
27 dic 2019,Windows,212
27 dic 2019,Macintosh,4
27 dic 2019,Android,284
28 dic 2019,Linux,4
28 dic 2019,Windows,94
28 dic 2019,Chrome OS,1
28 dic 2019,iOS,18
28 dic 2019,Macintosh,17
28 dic 2019,Android,280
29 dic 2019,Windows,64
29 dic 2019,Windows Phone,4
29 dic 2019,Linux,7
29 dic 2019,Chrome OS,1
29 dic 2019,(not set),1
29 dic 2019,iOS,4
29 dic 2019,Android,276
29 dic 2019,Macintosh,3
30 dic 2019,Macintosh,14
30 dic 2019,Windows,190
30 dic 2019,(not set),8
30 dic 2019,Android,272
30 dic 2019,Linux,15
30 dic 2019,iOS,20
31 dic 2019,Linux,8
31 dic 2019,Macintosh,1
31 dic 2019,Windows,67
31 dic 2019,iOS,15
31 dic 2019,Android,167
1 ene 2020,iOS,9
1 ene 2020,Android,196
1 ene 2020,Linux,8
1 ene 2020,Windows,52
2 ene 2020,iOS,45
2 ene 2020,Macintosh,1
2 ene 2020,Android,343
2 ene 2020,Windows,266
2 ene 2020,Linux,16
3 ene 2020,Linux,16
3 ene 2020,Android,406
3 ene 2020,Windows Phone,2
3 ene 2020,iOS,28
3 ene 2020,Windows,246
4 ene 2020,Macintosh,10
4 ene 2020,(not set),4
4 ene 2020,Linux,9
4 ene 2020,Android,283
4 ene 2020,iOS,22
4 ene 2020,Windows Phone,1
4 ene 2020,Windows,176
5 ene 2020,Linux,3
5 ene 2020,Android,275
5 ene 2020,iOS,24
5 ene 2020,Windows,124
5 ene 2020,Macintosh,11
6 ene 2020,Linux,7
6 ene 2020,Windows,298
6 ene 2020,Macintosh,7
6 ene 2020,Windows Phone,5
6 ene 2020,Android,368
6 ene 2020,iOS,12
7 ene 2020,Windows,307
7 ene 2020,Macintosh,9
7 ene 2020,Linux,9
7 ene 2020,iOS,32
7 ene 2020,Android,405
8 ene 2020,Windows,127
8 ene 2020,Linux,2
8 ene 2020,iOS,8
8 ene 2020,Android,139
8 ene 2020,Macintosh,7
9 ene 2020,Linux,9
9 ene 2020,iOS,1
9 ene 2020,Windows,55
9 ene 2020,Macintosh,1
9 ene 2020,Android,68
10 ene 2020,Windows,30
10 ene 2020,Android,58
10 ene 2020,iOS,1
10 ene 2020,Linux,1
11 ene 2020,Windows,30
11 ene 2020,Android,40
11 ene 2020,Macintosh,1
11 ene 2020,iOS,2
12 ene 2020,Windows,15
12 ene 2020,iOS,4
12 ene 2020,Android,42
12 ene 2020,Windows Phone,1
13 ene 2020,Macintosh,6
13 ene 2020,Linux,6
13 ene 2020,Android,125
13 ene 2020,Windows,67
13 ene 2020,iOS,10
14 ene 2020,Linux,6
14 ene 2020,Windows,213
14 ene 2020,Windows Phone,1
14 ene 2020,Android,450
14 ene 2020,Chrome OS,2
14 ene 2020,iOS,33
14 ene 2020,Macintosh,6
15 ene 2020,Chrome OS,1
15 ene 2020,Linux,14
15 ene 2020,Windows,287
15 ene 2020,Macintosh,9
15 ene 2020,Android,420
15 ene 2020,iOS,37
16 ene 2020,Windows,267
16 ene 2020,Macintosh,7
16 ene 2020,Linux,3
16 ene 2020,iOS,13
16 ene 2020,Chrome OS,1
16 ene 2020,Android,451
17 ene 2020,iOS,40
17 ene 2020,Macintosh,3
17 ene 2020,Android,394
17 ene 2020,Windows,203
17 ene 2020,Linux,3
18 ene 2020,iOS,22
18 ene 2020,Windows Phone,1
18 ene 2020,Android,259
18 ene 2020,(not set),1
18 ene 2020,Windows,95
18 ene 2020,Linux,4
19 ene 2020,iOS,16
19 ene 2020,Android,284
19 ene 2020,Macintosh,13
19 ene 2020,Windows Phone,1
19 ene 2020,Linux,6
19 ene 2020,(not set),1
19 ene 2020,Windows,90
20 ene 2020,Linux,4
20 ene 2020,(not set),3
20 ene 2020,Windows,314
20 ene 2020,Xbox,1
20 ene 2020,Android,432
20 ene 2020,Macintosh,1
20 ene 2020,Windows Phone,1
20 ene 2020,iOS,35
21 ene 2020,Macintosh,8
21 ene 2020,Windows,261
21 ene 2020,Windows Phone,1
21 ene 2020,Linux,1
21 ene 2020,iOS,36
21 ene 2020,(not set),1
21 ene 2020,Android,475
22 ene 2020,iOS,19
22 ene 2020,Windows,257
22 ene 2020,Chrome OS,2
22 ene 2020,Linux,10
22 ene 2020,Macintosh,25
22 ene 2020,Android,415
23 ene 2020,Android,445
23 ene 2020,Linux,6
23 ene 2020,Windows,236
23 ene 2020,iOS,26
23 ene 2020,(not set),1
23 ene 2020,Macintosh,11
24 ene 2020,Windows,217
24 ene 2020,Linux,2
24 ene 2020,Macintosh,6
24 ene 2020,Android,282
24 ene 2020,iOS,22
25 ene 2020,Windows,131
25 ene 2020,Macintosh,3
25 ene 2020,Android,333
25 ene 2020,iOS,11
25 ene 2020,Linux,2
26 ene 2020,Android,249
26 ene 2020,iOS,11
26 ene 2020,Linux,1
26 ene 2020,(not set),4
26 ene 2020,Macintosh,2
26 ene 2020,Windows,118
27 ene 2020,Linux,17
27 ene 2020,Android,516
27 ene 2020,Macintosh,12
27 ene 2020,iOS,22
27 ene 2020,Windows,367
27 ene 2020,Chrome OS,1
28 ene 2020,Linux,9
28 ene 2020,Android,557
28 ene 2020,Macintosh,6
28 ene 2020,Windows,287
28 ene 2020,Chrome OS,3
28 ene 2020,iOS,26
29 ene 2020,Windows,309
29 ene 2020,Macintosh,2
29 ene 2020,Linux,6
29 ene 2020,Android,526
29 ene 2020,iOS,51
29 ene 2020,(not set),1
30 ene 2020,Macintosh,11
30 ene 2020,Windows,262
30 ene 2020,Linux,6
30 ene 2020,iOS,22
30 ene 2020,Android,554
31 ene 2020,iOS,36
31 ene 2020,Windows,144
31 ene 2020,Macintosh,11
31 ene 2020,Android,404
31 ene 2020,Linux,78
31 ene 2020,BlackBerry,1
1 feb 2020,Linux,2
1 feb 2020,(not set),1
1 feb 2020,Android,509
1 feb 2020,Macintosh,4
1 feb 2020,Windows,169
1 feb 2020,iOS,11
2 feb 2020,Android,473
2 feb 2020,Windows,173
2 feb 2020,(not set),1
2 feb 2020,iOS,38
2 feb 2020,Macintosh,5
2 feb 2020,Linux,3
3 feb 2020,(not set),2
3 feb 2020,Android,953
3 feb 2020,Windows,627
3 feb 2020,Linux,10
3 feb 2020,iOS,57
3 feb 2020,Macintosh,11
4 feb 2020,Android,989
4 feb 2020,Macintosh,8
4 feb 2020,iOS,81
4 feb 2020,Linux,27
4 feb 2020,Windows,739
5 feb 2020,Xbox,1
5 feb 2020,Macintosh,12
5 feb 2020,iOS,63
5 feb 2020,Windows,451
5 feb 2020,Android,895
5 feb 2020,Linux,40
6 feb 2020,(not set),1
6 feb 2020,Windows,549
6 feb 2020,iOS,91
6 feb 2020,Linux,35
6 feb 2020,Android,854
6 feb 2020,Macintosh,7
7 feb 2020,Macintosh,10
7 feb 2020,Android,794
7 feb 2020,Linux,11
7 feb 2020,iOS,40
7 feb 2020,Windows,500
8 feb 2020,Windows,334
8 feb 2020,Playstation 4,1
8 feb 2020,Android,579
8 feb 2020,Macintosh,4
8 feb 2020,Linux,20
8 feb 2020,iOS,59
9 feb 2020,iOS,36
9 feb 2020,Android,964
9 feb 2020,Windows,507
9 feb 2020,Linux,7
9 feb 2020,Macintosh,1
10 feb 2020,Android,2060
10 feb 2020,Windows,1048
10 feb 2020,Macintosh,23
10 feb 2020,(not set),1
10 feb 2020,Linux,105
10 feb 2020,Chrome OS,7
10 feb 2020,iOS,139
10 feb 2020,Windows Phone,5
11 feb 2020,iOS,95
11 feb 2020,Android,1843
11 feb 2020,Windows Phone,2
11 feb 2020,Linux,68
11 feb 2020,Macintosh,6
11 feb 2020,(not set),1
11 feb 2020,Windows,940
12 feb 2020,Chrome OS,1
12 feb 2020,Android,2046
12 feb 2020,iOS,114
12 feb 2020,Linux,135
12 feb 2020,Macintosh,32
12 feb 2020,Windows,957
13 feb 2020,iOS,57
13 feb 2020,Android,1274
13 feb 2020,Linux,82
13 feb 2020,(not set),9
13 feb 2020,Windows,727
13 feb 2020,Macintosh,11
14 feb 2020,(not set),9
14 feb 2020,Linux,60
14 feb 2020,iOS,57
