Fecha,Agrupación de canales predeterminada,Número de vistas de página
26 abr 2021,Direct,3
29 abr 2021,Direct,2
9 may 2021,Organic Search,2
4 jun 2021,Organic Search,1
16 jun 2021,Direct,3
18 jun 2021,Direct,4
22 jun 2021,Organic Search,6
23 jun 2021,Referral,3
25 jun 2021,Direct,2
27 jun 2021,Direct,1
29 jun 2021,Direct,1
3 jul 2021,Organic Search,2
8 jul 2021,Referral,1
10 jul 2021,Organic Search,1
13 jul 2021,Organic Search,1
14 jul 2021,Organic Search,1
15 jul 2021,Organic Search,3
16 jul 2021,Organic Search,2
18 jul 2021,Organic Search,1
19 jul 2021,Organic Search,1
20 jul 2021,Organic Search,2
21 jul 2021,Organic Search,4
22 jul 2021,Organic Search,2
23 jul 2021,Organic Search,8
24 jul 2021,Organic Search,3
25 jul 2021,Organic Search,1
26 jul 2021,Organic Search,6
27 jul 2021,Organic Search,5
28 jul 2021,Organic Search,2
29 jul 2021,Organic Search,2
30 jul 2021,Organic Search,2
2 ago 2021,Organic Search,2
2 ago 2021,Direct,1
4 ago 2021,Organic Search,1
5 ago 2021,Organic Search,2
6 ago 2021,Direct,1
8 ago 2021,Organic Search,2
9 ago 2021,Organic Search,2
9 ago 2021,Direct,1
10 ago 2021,Organic Search,2
11 ago 2021,Organic Search,3
12 ago 2021,Organic Search,1
13 ago 2021,Referral,2
13 ago 2021,Organic Search,3
16 ago 2021,Organic Search,2
17 ago 2021,Organic Search,5
17 ago 2021,Direct,1
18 ago 2021,Referral,1
18 ago 2021,Organic Search,1
19 ago 2021,Direct,1
19 ago 2021,Organic Search,7
20 ago 2021,Organic Search,7
21 ago 2021,Organic Search,15
22 ago 2021,Organic Search,10
23 ago 2021,Direct,1
23 ago 2021,Organic Search,10
24 ago 2021,Organic Search,13
25 ago 2021,Organic Search,25
25 ago 2021,Direct,1
26 ago 2021,Organic Search,10
27 ago 2021,Organic Search,7
28 ago 2021,Referral,6
28 ago 2021,Organic Search,3
29 ago 2021,Organic Search,22
29 ago 2021,Direct,2
30 ago 2021,Organic Search,21
31 ago 2021,Organic Search,2
31 ago 2021,Direct,1
1 sept 2021,Organic Search,9
1 sept 2021,Direct,2
2 sept 2021,Organic Search,1
13 sept 2021,Organic Search,1
14 sept 2021,Organic Search,7
15 sept 2021,Organic Search,4
16 sept 2021,Organic Search,15
17 sept 2021,Organic Search,7
18 sept 2021,Organic Search,3
19 sept 2021,Organic Search,6
20 sept 2021,Organic Search,7
21 sept 2021,Organic Search,7
22 sept 2021,Organic Search,11
23 sept 2021,Organic Search,4
24 sept 2021,Organic Search,6
25 sept 2021,Organic Search,5
26 sept 2021,Organic Search,1
26 sept 2021,Direct,1
27 sept 2021,Direct,5
27 sept 2021,Organic Search,11
28 sept 2021,Direct,1
28 sept 2021,Organic Search,9
29 sept 2021,Organic Search,13
30 sept 2021,Organic Search,7
30 sept 2021,Direct,1
1 oct 2021,Direct,1
1 oct 2021,Organic Search,5
2 oct 2021,Organic Search,3
2 oct 2021,Direct,1
3 oct 2021,Organic Search,8
4 oct 2021,Organic Search,7
5 oct 2021,Direct,1
5 oct 2021,Organic Search,6
6 oct 2021,Organic Search,9
6 oct 2021,Direct,1
7 oct 2021,Organic Search,5
7 oct 2021,Direct,1
8 oct 2021,Organic Search,3
9 oct 2021,Organic Search,2
10 oct 2021,Referral,1
10 oct 2021,Organic Search,5
11 oct 2021,Referral,1
11 oct 2021,Organic Search,12
12 oct 2021,Organic Search,15
12 oct 2021,Direct,1
13 oct 2021,Referral,3
13 oct 2021,Organic Search,13
13 oct 2021,Direct,1
14 oct 2021,Organic Search,30
15 oct 2021,Organic Search,6
15 oct 2021,Referral,1
16 oct 2021,Organic Search,9
17 oct 2021,Organic Search,2
17 oct 2021,Direct,4
18 oct 2021,Organic Search,8
19 oct 2021,Organic Search,12
20 oct 2021,Direct,1
20 oct 2021,Organic Search,22
21 oct 2021,Direct,1
21 oct 2021,Organic Search,14
22 oct 2021,Referral,4
22 oct 2021,Organic Search,40
22 oct 2021,Direct,2
23 oct 2021,Organic Search,27
24 oct 2021,Organic Search,9
25 oct 2021,Organic Search,14
26 oct 2021,Referral,1
26 oct 2021,Organic Search,8
27 oct 2021,Organic Search,13
28 oct 2021,Organic Search,7
29 oct 2021,Organic Search,22
30 oct 2021,Organic Search,10
31 oct 2021,Organic Search,6
1 nov 2021,Direct,2
1 nov 2021,Organic Search,13
2 nov 2021,Direct,5
2 nov 2021,Organic Search,13
3 nov 2021,Organic Search,100
3 nov 2021,Direct,57
4 nov 2021,Organic Search,19
4 nov 2021,Direct,4
5 nov 2021,Direct,4
5 nov 2021,Organic Search,9
5 nov 2021,Referral,1
6 nov 2021,Organic Search,2
6 nov 2021,Direct,3
7 nov 2021,Organic Search,4
8 nov 2021,Direct,4
8 nov 2021,Organic Search,7
9 nov 2021,Direct,2
9 nov 2021,Organic Search,21
9 nov 2021,Referral,1
10 nov 2021,Direct,6
10 nov 2021,Organic Search,5
11 nov 2021,Organic Search,18
12 nov 2021,Organic Search,15
13 nov 2021,Organic Search,4
13 nov 2021,Direct,2
14 nov 2021,Referral,3
14 nov 2021,Organic Search,7
14 nov 2021,Direct,2
15 nov 2021,Organic Search,15
15 nov 2021,Direct,3
16 nov 2021,Organic Search,7
16 nov 2021,Direct,2
17 nov 2021,Organic Search,10
18 nov 2021,Organic Search,8
18 nov 2021,Direct,1
19 nov 2021,Organic Search,30
20 nov 2021,Direct,1
20 nov 2021,Organic Search,7
21 nov 2021,Organic Search,4
22 nov 2021,Organic Search,6
23 nov 2021,Direct,2
23 nov 2021,Organic Search,9
24 nov 2021,Organic Search,8
24 nov 2021,Direct,1
25 nov 2021,Organic Search,17
26 nov 2021,Organic Search,9
27 nov 2021,Organic Search,5
27 nov 2021,Direct,1
28 nov 2021,Organic Search,8
28 nov 2021,Direct,3
29 nov 2021,Referral,1
29 nov 2021,Social,3
29 nov 2021,Direct,2
29 nov 2021,Organic Search,21
30 nov 2021,Organic Search,12
30 nov 2021,Direct,1
1 dic 2021,Organic Search,18
1 dic 2021,Direct,7
2 dic 2021,Direct,1
2 dic 2021,Organic Search,7
3 dic 2021,Direct,15
3 dic 2021,Organic Search,5
4 dic 2021,Organic Search,8
4 dic 2021,Social,2
4 dic 2021,Direct,9
5 dic 2021,Social,1
5 dic 2021,Organic Search,8
5 dic 2021,Direct,6
6 dic 2021,Organic Search,10
6 dic 2021,Direct,6
7 dic 2021,Direct,1
7 dic 2021,Organic Search,11
8 dic 2021,Direct,1
8 dic 2021,Organic Search,10
8 dic 2021,Social,2
9 dic 2021,Referral,1
9 dic 2021,Organic Search,9
10 dic 2021,Direct,1
10 dic 2021,Organic Search,10
11 dic 2021,Organic Search,5
12 dic 2021,Organic Search,7
12 dic 2021,Direct,1
13 dic 2021,Referral,4
13 dic 2021,Direct,7
13 dic 2021,Organic Search,20
14 dic 2021,Organic Search,19
14 dic 2021,Social,1
14 dic 2021,Direct,3
15 dic 2021,Organic Search,20
15 dic 2021,Direct,4
16 dic 2021,Direct,9
16 dic 2021,Organic Search,15
16 dic 2021,Social,1
17 dic 2021,Organic Search,8
18 dic 2021,Organic Search,2
19 dic 2021,Organic Search,3
20 dic 2021,Direct,4
20 dic 2021,Organic Search,5
21 dic 2021,Organic Search,16
22 dic 2021,Organic Search,6
22 dic 2021,Direct,1
23 dic 2021,Organic Search,8
24 dic 2021,Referral,6
24 dic 2021,Organic Search,3
25 dic 2021,Direct,1
25 dic 2021,Organic Search,2
26 dic 2021,Referral,2
26 dic 2021,Organic Search,4
27 dic 2021,Direct,1
27 dic 2021,Organic Search,11
28 dic 2021,Direct,2
28 dic 2021,Organic Search,6
29 dic 2021,Organic Search,10
30 dic 2021,Organic Search,5
30 dic 2021,Direct,4
31 dic 2021,Direct,3
31 dic 2021,Organic Search,7
1 ene 2022,Direct,1
1 ene 2022,Organic Search,1
2 ene 2022,Organic Search,4
3 ene 2022,Organic Search,7
4 ene 2022,Organic Search,24
4 ene 2022,Direct,4
5 ene 2022,Organic Search,35
5 ene 2022,Direct,1
6 ene 2022,Social,1
6 ene 2022,Referral,1
6 ene 2022,Organic Search,10
7 ene 2022,Organic Search,4
7 ene 2022,Direct,1
8 ene 2022,Organic Search,5
8 ene 2022,Direct,4
9 ene 2022,Direct,4
9 ene 2022,Organic Search,4
10 ene 2022,Direct,1
10 ene 2022,Organic Search,19
11 ene 2022,Organic Search,8
11 ene 2022,Social,1
11 ene 2022,Direct,6
12 ene 2022,Direct,4
12 ene 2022,Organic Search,7
13 ene 2022,Organic Search,2
13 ene 2022,Referral,1
13 ene 2022,Direct,4
14 ene 2022,Direct,2
14 ene 2022,Social,3
14 ene 2022,Organic Search,4
15 ene 2022,Direct,1
15 ene 2022,Organic Search,5
16 ene 2022,Direct,6
16 ene 2022,Organic Search,3
17 ene 2022,Direct,5
17 ene 2022,Organic Search,4
18 ene 2022,Organic Search,6
18 ene 2022,Direct,1
19 ene 2022,Organic Search,5
19 ene 2022,Direct,1
20 ene 2022,Organic Search,16
20 ene 2022,Direct,5
21 ene 2022,Direct,1
21 ene 2022,Organic Search,3
22 ene 2022,Organic Search,2
23 ene 2022,Organic Search,1
23 ene 2022,Direct,1
24 ene 2022,Direct,4
24 ene 2022,Organic Search,11
25 ene 2022,Organic Search,5
25 ene 2022,Direct,3
23 feb 2022,Direct,1
23 feb 2022,Organic Search,5
24 feb 2022,Organic Search,6
24 feb 2022,Direct,4
25 feb 2022,Organic Search,8
26 feb 2022,Organic Search,2
26 feb 2022,Direct,2
27 feb 2022,Organic Search,6
28 feb 2022,Organic Search,14
28 feb 2022,Direct,1
1 mar 2022,Organic Search,8
1 mar 2022,Direct,1
2 mar 2022,Direct,1
2 mar 2022,Organic Search,12
17 mar 2022,Organic Search,1
26 abr 2022,Direct,6
26 abr 2022,Organic Search,18
26 may 2022,Direct,134
26 may 2022,Organic Search,136
27 may 2022,Referral,1
27 may 2022,Social,4
27 may 2022,Direct,42
27 may 2022,Organic Search,72
28 may 2022,Direct,23
28 may 2022,Organic Search,103
29 may 2022,Organic Search,71
29 may 2022,Direct,37
30 may 2022,Organic Search,11
30 may 2022,Direct,9
2 jun 2022,Organic Search,6
3 jun 2022,Organic Search,5
4 jun 2022,Organic Search,5
5 jun 2022,Organic Search,1
5 jun 2022,Referral,2
7 jun 2022,Direct,1
7 jun 2022,Organic Search,4
8 jun 2022,Organic Search,12
9 jun 2022,Organic Search,3
9 jun 2022,Referral,4
10 jun 2022,Organic Search,10
10 jun 2022,Direct,2
11 jun 2022,Organic Search,1
12 jun 2022,Organic Search,4
13 jun 2022,Organic Search,2
14 jun 2022,Organic Search,2
15 jun 2022,Organic Search,2
15 jun 2022,Direct,2
16 jun 2022,Direct,1
16 jun 2022,Organic Search,11
17 jun 2022,Organic Search,1
17 jun 2022,Direct,2
17 jun 2022,Referral,1
19 jun 2022,Organic Search,2
20 jun 2022,Organic Search,2
21 jun 2022,Organic Search,9
22 jun 2022,Organic Search,2
23 jun 2022,Organic Search,5
24 jun 2022,Organic Search,2
26 jun 2022,Direct,1
26 jun 2022,Organic Search,2
27 jun 2022,Organic Search,3
28 jun 2022,Organic Search,6
28 jun 2022,Direct,2
29 jun 2022,Organic Search,3
30 jun 2022,Organic Search,1
1 jul 2022,Organic Search,6
2 jul 2022,Organic Search,9
3 jul 2022,Organic Search,3
4 jul 2022,Organic Search,2
5 jul 2022,Organic Search,4
5 jul 2022,Direct,1
6 jul 2022,Organic Search,5
7 jul 2022,Organic Search,9
8 jul 2022,Direct,1
8 jul 2022,Organic Search,9
9 jul 2022,Organic Search,3
10 jul 2022,Organic Search,2
10 ago 2022,Direct,1
26 ago 2022,Direct,3
4 oct 2022,Direct,1
14 mar 2023,Direct,4
19 may 2023,Direct,5
21 may 2023,Direct,1
25 may 2023,Organic Search,2
26 may 2023,Organic Search,1
6 jun 2023,Direct,2
13 jun 2023,Direct,3
14 jun 2023,Direct,3
15 jun 2023,Direct,2
16 jun 2023,Direct,39
17 jun 2023,Direct,3
18 jun 2023,Organic Search,4
18 jun 2023,Direct,2
19 jun 2023,Direct,3
19 jun 2023,Organic Search,1
20 jun 2023,Direct,2
21 jun 2023,Organic Search,8
21 jun 2023,Social,1
21 jun 2023,Direct,15
3 jul 2023,Direct,1
4 jul 2023,Direct,1
